# BUSCO version is: 6.0.0 
# The lineage dataset is: drosophila_odb12 (Creation date: 2025-07-01, number of genomes: 32, number of BUSCOs: 9348)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1784at7215	Complete	2L	15750976	15749707	-	373.1	165	https://www.orthodb.org/?query=1784at7215	E3 ubiquitin-protein ligase APD1-4, middle domain
1810at7215	Complete	X	11142679	11143376	+	234.8	114	https://www.orthodb.org/?query=1810at7215	uncharacterized protein, isoform A
1815at7215	Complete	2L	2856255	2856569	+	195.0	81	https://www.orthodb.org/?query=1815at7215	40S ribosomal protein S21
1820at7215	Complete	3R	13381712	13381389	-	199.8	87	https://www.orthodb.org/?query=1820at7215	Small ribosomal subunit protein bS18
1821at7215	Complete	2L	13164893	13163399	-	808.1	384	https://www.orthodb.org/?query=1821at7215	dnaJ homolog subfamily A member 2
1822at7215	Complete	X	1357533	1356660	-	567.4	286	https://www.orthodb.org/?query=1822at7215	serine/threonine-protein kinase Nek3
1857at7215	Complete	3R	31736880	31735554	-	1018.4	424	https://www.orthodb.org/?query=1857at7215	cleavage stimulation factor subunit 1
1868at7215	Complete	2R	24942264	24940888	-	376.9	165	https://www.orthodb.org/?query=1868at7215	troponin C-akin-1 protein
1869at7215	Complete	2R	11360950	11361734	+	391.0	177	https://www.orthodb.org/?query=1869at7215	Acyl-CoA oxidase, C-terminal
1872at7215	Complete	3R	15485336	15484896	-	203.9	96	https://www.orthodb.org/?query=1872at7215	Enoyl-CoA hydratase/isomerase
1880at7215	Complete	2L	4444810	4446637	+	1310.0	548	https://www.orthodb.org/?query=1880at7215	elongator complex protein 3
1896at7215	Complete	2L	4825609	4827569	+	853.8	364	https://www.orthodb.org/?query=1896at7215	uncharacterized protein LOC6613381 isoform X1
1899at7215	Complete	2R	15571302	15570134	-	691.0	291	https://www.orthodb.org/?query=1899at7215	cyclin-dependent kinase 5 homolog
1900at7215	Complete	2L	10769733	10768289	-	961.1	420	https://www.orthodb.org/?query=1900at7215	Glucose-methanol-choline oxidoreductase, C-terminal
1907at7215	Complete	X	7735227	7736309	+	512.9	218	https://www.orthodb.org/?query=1907at7215	ras-related protein Rab-39B
1910at7215	Complete	X	13331121	13331703	+	451.4	194	https://www.orthodb.org/?query=1910at7215	peroxiredoxin 1
1914at7215	Complete	X	18499436	18496411	-	1414.1	587	https://www.orthodb.org/?query=1914at7215	N-acetylgalactosaminyltransferase 7
1921at7215	Complete	2R	8269317	8265884	-	1186.6	393	https://www.orthodb.org/?query=1921at7215	venom serine protease
1930at7215	Complete	3R	30696968	30695606	-	657.4	333	https://www.orthodb.org/?query=1930at7215	protein kinase, cAMP-dependent, catalytic subunit 2,
1962at7215	Complete	2L	10726098	10728673	+	748.0	340	https://www.orthodb.org/?query=1962at7215	Lipase
1965at7215	Complete	3R	15837029	15836127	-	498.0	215	https://www.orthodb.org/?query=1965at7215	NADH dehydrogenase 
1987at7215	Complete	2R	6645011	6642706	-	947.2	417	https://www.orthodb.org/?query=1987at7215	Flavin-containing monooxygenase 2
1993at7215	Complete	3R	11821819	11820410	-	1000.0	443	https://www.orthodb.org/?query=1993at7215	kynurenine--oxoglutarate transaminase 3
1998at7215	Complete	X	1873530	1872597	-	640.8	289	https://www.orthodb.org/?query=1998at7215	serine/threonine-protein phosphatase Pgam5, mitochondrial
2002at7215	Complete	3R	12010373	12008415	-	1376.6	575	https://www.orthodb.org/?query=2002at7215	kelch-like protein 18
2010at7215	Complete	2L	2217142	2216828	-	191.4	87	https://www.orthodb.org/?query=2010at7215	protein CEBPZOS
2013at7215	Complete	X	12373244	12374276	+	681.3	343	https://www.orthodb.org/?query=2013at7215	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain
2018at7215	Complete	X	7893300	7893132	-	126.3	54	https://www.orthodb.org/?query=2018at7215	NADH dehydrogenase 
2031at7215	Complete	3R	23758762	23759483	+	448.7	198	https://www.orthodb.org/?query=2031at7215	phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1
2058at7215	Complete	X	1077438	1075406	-	1360.7	566	https://www.orthodb.org/?query=2058at7215	LOW QUALITY PROTEIN: uncharacterized protein LOC110180521
2064at7215	Complete	3R	27106123	27103123	-	712.5	306	https://www.orthodb.org/?query=2064at7215	carbonic anhydrase 2
2067at7215	Complete	3L	20769640	20770004	+	185.5	84	https://www.orthodb.org/?query=2067at7215	coiled-coil-helix-coiled-coil-helix domain-containing protein 7
2068at7215	Complete	3L	15988624	15990908	+	1538.3	637	https://www.orthodb.org/?query=2068at7215	palmitoyltransferase Hip14
2095at7215	Complete	3L	19996710	19997483	+	453.5	190	https://www.orthodb.org/?query=2095at7215	EF-hand domain
2107at7215	Complete	2L	1150862	1151408	+	428.1	182	https://www.orthodb.org/?query=2107at7215	vacuolar protein sorting 29
2110at7215	Complete	2L	6000269	6001734	+	702.4	310	https://www.orthodb.org/?query=2110at7215	tetraspanin-17 isoform X1
2128at7215	Complete	3R	19864170	19862724	-	1067.9	476	https://www.orthodb.org/?query=2128at7215	venom serine carboxypeptidase
2134at7215	Complete	3R	30000582	30003519	+	1744.3	724	https://www.orthodb.org/?query=2134at7215	ADAM 17-like protease
2143at7215	Complete	2R	21669818	21669535	-	149.8	74	https://www.orthodb.org/?query=2143at7215	cx9C motif-containing protein 4
2150at7215	Complete	3L	17425594	17426192	+	194.4	90	https://www.orthodb.org/?query=2150at7215	uncharacterized protein LOC111069599
2153at7215	Complete	2L	4967513	4966483	-	775.0	325	https://www.orthodb.org/?query=2153at7215	eukaryotic translation initiation factor 3 subunit i
2161at7215	Complete	2R	9901142	9899197	-	1218.5	517	https://www.orthodb.org/?query=2161at7215	putative fatty acyl-CoA reductase CG5065
2181at7215	Complete	2R	20240106	20242767	+	1730.7	762	https://www.orthodb.org/?query=2181at7215	EF-hand domain-containing family member C2
2182at7215	Complete	3L	13450259	13449311	-	669.8	312	https://www.orthodb.org/?query=2182at7215	jumonji domain containing 7
2185at7215	Complete	X	9605875	9604880	-	719.3	311	https://www.orthodb.org/?query=2185at7215	Lst8
2187at7215	Complete	X	18858294	18859951	+	1093.1	467	https://www.orthodb.org/?query=2187at7215	U4/U6.U5 tri-snRNP-associated protein 2
2199at7215	Complete	2R	22181275	22182526	+	867.4	414	https://www.orthodb.org/?query=2199at7215	BTB/POZ domain-containing protein 6-A
2204at7215	Complete	X	9107141	9107929	+	463.9	200	https://www.orthodb.org/?query=2204at7215	ADP-ribosylation factor related protein 1
2207at7215	Complete	2L	852935	854380	+	681.8	319	https://www.orthodb.org/?query=2207at7215	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
2208at7215	Complete	2R	21616727	21615596	-	732.6	334	https://www.orthodb.org/?query=2208at7215	uncharacterized protein, isoform A
2210at7215	Complete	2R	23548289	23548767	+	238.4	106	https://www.orthodb.org/?query=2210at7215	cytochrome c oxidase subunit 6A, mitochondrial
2216at7215	Complete	2L	877361	878170	+	526.4	231	https://www.orthodb.org/?query=2216at7215	Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site
2222at7215	Complete	2L	2239365	2238348	-	636.1	312	https://www.orthodb.org/?query=2222at7215	endonuclease G, mitochondrial
2224at7215	Complete	3L	20188711	20189557	+	367.4	162	https://www.orthodb.org/?query=2224at7215	uncharacterized protein, isoform A
2229at7215	Complete	2L	9494615	9492086	-	1056.0	443	https://www.orthodb.org/?query=2229at7215	GDP dissociation inhibitor
2233at7215	Complete	3L	21196702	21194849	-	1132.6	483	https://www.orthodb.org/?query=2233at7215	E3 ubiquitin-protein ligase parkin
2244at7215	Complete	2L	825836	824435	-	1015.8	454	https://www.orthodb.org/?query=2244at7215	Peptidase M17, leucyl aminopeptidase, C-terminal
2254at7215	Complete	2R	16517154	16532397	+	1733.0	719	https://www.orthodb.org/?query=2254at7215	semaphorin-2A
2268at7215	Complete	2R	15679982	15679610	-	240.8	105	https://www.orthodb.org/?query=2268at7215	V-type proton ATPase subunit F 1
2275at7215	Complete	2L	19444619	19443306	-	801.0	354	https://www.orthodb.org/?query=2275at7215	heparin sulfate O-sulfotransferase
2279at7215	Complete	2R	11303449	11305489	+	1172.2	520	https://www.orthodb.org/?query=2279at7215	CWF19-like protein 1 homolog
2286at7215	Complete	2R	24762972	24762612	-	273.0	120	https://www.orthodb.org/?query=2286at7215	coiled-coil-helix-coiled-coil-helix domain-containing protein 1
2287at7215	Complete	X	11144152	11144692	+	192.8	98	https://www.orthodb.org/?query=2287at7215	DNA ligase, ATP-dependent, C-terminal
2289at7215	Complete	X	6012822	6008810	-	889.6	365	https://www.orthodb.org/?query=2289at7215	mab-21
2298at7215	Complete	3R	23943011	23936376	-	1327.5	561	https://www.orthodb.org/?query=2298at7215	Glutamate dehydrogenase
2300at7215	Complete	2L	3145684	3145202	-	241.7	116	https://www.orthodb.org/?query=2300at7215	NADH dehydrogenase 
2301at7215	Complete	2R	12633676	12634151	+	246.7	107	https://www.orthodb.org/?query=2301at7215	spt4
2305at7215	Complete	3L	12534654	12535416	+	555.9	253	https://www.orthodb.org/?query=2305at7215	phosphomannomutase
2309at7215	Complete	X	17423126	17422858	-	171.1	67	https://www.orthodb.org/?query=2309at7215	Glucose-methanol-choline oxidoreductase, C-terminal
2311at7215	Complete	3L	13412941	13416101	+	1441.7	608	https://www.orthodb.org/?query=2311at7215	actin-interacting protein 1
2314at7215	Complete	X	9223026	9218237	-	898.0	387	https://www.orthodb.org/?query=2314at7215	LOW QUALITY PROTEIN: uncharacterized protein LOC108164947
2350at7215	Complete	2R	14270162	14268968	-	958.3	398	https://www.orthodb.org/?query=2350at7215	PurM-like, C-terminal domain
2358at7215	Complete	3R	7497364	7495073	-	1307.7	554	https://www.orthodb.org/?query=2358at7215	esterase B1
2365at7215	Complete	3R	30180355	30180994	+	332.2	145	https://www.orthodb.org/?query=2365at7215	Trafficking protein particle complex subunit
2366at7215	Complete	2L	1974235	1975184	+	531.0	245	https://www.orthodb.org/?query=2366at7215	derlin-1
2371at7215	Complete	2R	21347846	21346931	-	555.6	252	https://www.orthodb.org/?query=2371at7215	antigen 5 like allergen Cul n 1
2372at7215	Complete	2R	18861926	18860394	-	1036.8	466	https://www.orthodb.org/?query=2372at7215	Epoxide hydrolase
2376at7215	Complete	3L	4825952	4828725	+	1954.1	865	https://www.orthodb.org/?query=2376at7215	LOW QUALITY PROTEIN: leucine--tRNA ligase, mitochondrial
2383at7215	Complete	3R	10852741	10853603	+	473.1	258	https://www.orthodb.org/?query=2383at7215	probable histone-lysine N-methyltransferase set-23
2407at7215	Complete	2R	10725030	10723812	-	524.5	220	https://www.orthodb.org/?query=2407at7215	ras-related protein Rab-3
2408at7215	Complete	2R	16399093	16429437	+	1726.6	717	https://www.orthodb.org/?query=2408at7215	semaphorin-2A
2416at7215	Complete	3R	17149770	17150367	+	280.7	138	https://www.orthodb.org/?query=2416at7215	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
2429at7215	Complete	2L	15005824	15006536	+	417.7	186	https://www.orthodb.org/?query=2429at7215	dynactin subunit 5
2431at7215	Complete	2R	16236855	16237341	+	292.4	143	https://www.orthodb.org/?query=2431at7215	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
2435at7215	Complete	X	21604569	21600845	-	2098.0	922	https://www.orthodb.org/?query=2435at7215	neutral alpha-glucosidase AB
2452at7215	Complete	3L	603424	599486	-	922.5	406	https://www.orthodb.org/?query=2452at7215	SEC14-like protein 2
2456at7215	Complete	3R	21126994	21120461	-	1238.1	510	https://www.orthodb.org/?query=2456at7215	F-box/WD repeat-containing protein 11
2466at7215	Complete	3R	12674648	12676002	+	667.1	289	https://www.orthodb.org/?query=2466at7215	glycine N-methyltransferase
2493at7215	Complete	3R	19226031	19217895	-	618.5	272	https://www.orthodb.org/?query=2493at7215	phosphatidylinositol transfer protein beta isoform
2525at7215	Complete	2R	7811986	7810108	-	1354.4	626	https://www.orthodb.org/?query=2525at7215	tubulin tyrosine ligase-like 12
2532at7215	Complete	3L	19928437	19927557	-	614.2	267	https://www.orthodb.org/?query=2532at7215	metaxin-2
2550at7215	Complete	3L	8341152	8342466	+	1020.7	438	https://www.orthodb.org/?query=2550at7215	Leucine-binding protein domain
2557at7215	Complete	X	7011091	7009480	-	981.1	413	https://www.orthodb.org/?query=2557at7215	AP-3 complex subunit mu-1
2559at7215	Complete	2L	4979268	4978568	-	410.9	187	https://www.orthodb.org/?query=2559at7215	inosine triphosphate pyrophosphatase
2561at7215	Complete	4	210454	213012	+	567.0	278	https://www.orthodb.org/?query=2561at7215	adapter molecule Crk
2562at7215	Complete	3L	6217815	6204177	-	8051.2	3674	https://www.orthodb.org/?query=2562at7215	laminin A
2566at7215	Complete	2L	10435337	10433157	-	1600.4	695	https://www.orthodb.org/?query=2566at7215	TBC1 domain family member 16
2585at7215	Complete	3R	27561052	27559643	-	672.7	298	https://www.orthodb.org/?query=2585at7215	solute carrier family 25 member 45
2587at7215	Complete	2R	17091512	17088722	-	1266.9	544	https://www.orthodb.org/?query=2587at7215	sphingosine-1-phosphate lyase
2595at7215	Complete	3L	8342974	8344344	+	968.7	440	https://www.orthodb.org/?query=2595at7215	DNA primase small subunit
2596at7215	Complete	X	20170348	20171375	+	590.2	270	https://www.orthodb.org/?query=2596at7215	TIP41-like protein
2600at7215	Complete	3R	29683401	29685611	+	1592.3	675	https://www.orthodb.org/?query=2600at7215	head-specific guanylate cyclase
2605at7215	Complete	2R	20641836	20642414	+	375.3	169	https://www.orthodb.org/?query=2605at7215	mitochondrial inner membrane protease subunit 2
2618at7215	Complete	3R	16348884	16347095	-	329.7	172	https://www.orthodb.org/?query=2618at7215	uncharacterized protein, isoform A
2623at7215	Complete	2R	20250226	20248246	-	1026.0	461	https://www.orthodb.org/?query=2623at7215	Major facilitator superfamily
2628at7215	Complete	2L	5979522	5973579	-	283.1	125	https://www.orthodb.org/?query=2628at7215	profilin
2642at7215	Complete	3L	18917580	18919224	+	950.6	431	https://www.orthodb.org/?query=2642at7215	DNA/RNA non-specific endonuclease
2644at7215	Complete	2R	9911254	9913362	+	1406.8	593	https://www.orthodb.org/?query=2644at7215	Electron transfer flavoprotein-ubiquinone oxidoreductase
2647at7215	Complete	3R	27637887	27638697	+	463.0	195	https://www.orthodb.org/?query=2647at7215	Small GTPase
2660at7215	Complete	3L	12504545	12505145	+	409.2	176	https://www.orthodb.org/?query=2660at7215	ubiquitin-conjugating enzyme E2 C
2668at7215	Complete	3L	17030910	17030045	-	281.4	145	https://www.orthodb.org/?query=2668at7215	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
2673at7215	Complete	3R	15333388	15337733	+	3145.2	1291	https://www.orthodb.org/?query=2673at7215	cytoplasmic FMR1-interacting protein
2686at7215	Complete	3L	9411275	9413409	+	530.2	236	https://www.orthodb.org/?query=2686at7215	cleavage and polyadenylation specific factor 5, isoform C
2692at7215	Complete	3L	21279785	21271707	-	1636.2	670	https://www.orthodb.org/?query=2692at7215	AMP-binding enzyme, C-terminal domain
2696at7215	Complete	2R	22005276	21988243	-	2181.5	892	https://www.orthodb.org/?query=2696at7215	uncharacterized protein LOC117567311 isoform X1
2698at7215	Complete	2L	6964518	6965688	+	863.5	391	https://www.orthodb.org/?query=2698at7215	oxygen-dependent coproporphyrinogen-III oxidase
2700at7215	Complete	2R	20977154	20977462	+	194.8	79	https://www.orthodb.org/?query=2700at7215	U6 snRNA-associated Sm-like protein LSm6
2722at7215	Complete	3R	20823965	20823391	-	321.4	138	https://www.orthodb.org/?query=2722at7215	calmodulin-like protein 4
2738at7215	Complete	3R	31776552	31775281	-	654.1	298	https://www.orthodb.org/?query=2738at7215	JNK1/MAPK8-associated membrane protein
2740at7215	Complete	2L	10272209	10271504	-	456.9	229	https://www.orthodb.org/?query=2740at7215	trunk
2744at7215	Complete	3R	24850714	24851305	+	417.8	180	https://www.orthodb.org/?query=2744at7215	60S ribosome subunit biogenesis protein NIP7 homolog
2754at7215	Complete	3R	29737043	29737989	+	682.6	296	https://www.orthodb.org/?query=2754at7215	NADH:ubiquinone oxidoreductase intermediate-associated protein 30
2788at7215	Complete	X	16553391	16549244	-	938.3	396	https://www.orthodb.org/?query=2788at7215	Actin-related protein 2, isoform C
2807at7215	Complete	2L	14381134	14378823	-	1360.7	604	https://www.orthodb.org/?query=2807at7215	Zinc finger, RING-type
2818at7215	Complete	2L	23016070	22999675	-	4395.8	2244	https://www.orthodb.org/?query=2818at7215	probable chitinase 10
2819at7215	Complete	2L	7443645	7444970	+	713.7	311	https://www.orthodb.org/?query=2819at7215	alpha-tocopherol transfer protein-like
2825at7215	Complete	3R	17719570	17722783	+	1628.0	765	https://www.orthodb.org/?query=2825at7215	LOW QUALITY PROTEIN: chorion peroxidase
2828at7215	Complete	3R	23774032	23773138	-	613.1	270	https://www.orthodb.org/?query=2828at7215	uncharacterized protein C11D3.03c
2849at7215	Complete	2L	16262199	16263383	+	698.0	308	https://www.orthodb.org/?query=2849at7215	WD repeat domain-containing protein 83
2851at7215	Complete	2R	20239322	20238572	-	413.8	205	https://www.orthodb.org/?query=2851at7215	uncharacterized protein LOC108123214
2853at7215	Complete	2L	13780999	13782094	+	862.1	365	https://www.orthodb.org/?query=2853at7215	mitogen-activated protein kinase 14B
2857at7215	Complete	3L	13029291	13036098	+	581.0	249	https://www.orthodb.org/?query=2857at7215	uncharacterized protein LOC117567619 isoform X1
2858at7215	Complete	3R	27116882	27118287	+	866.4	376	https://www.orthodb.org/?query=2858at7215	palmitoyltransferase ZDHHC16
2862at7215	Complete	2L	11136432	11138477	+	1011.5	436	https://www.orthodb.org/?query=2862at7215	homogentisate 1,2-dioxygenase
2868at7215	Complete	3L	12503827	12502627	-	818.6	376	https://www.orthodb.org/?query=2868at7215	EARP-interacting protein homolog
2872at7215	Complete	3R	8126590	8128607	+	438.1	186	https://www.orthodb.org/?query=2872at7215	ADP-ribosylation factor-like protein 8
2882at7215	Complete	2L	13829418	13828218	-	887.7	378	https://www.orthodb.org/?query=2882at7215	actin-related protein 2/3 complex subunit 1A
2884at7215	Complete	X	21319127	21318857	-	203.9	90	https://www.orthodb.org/?query=2884at7215	SRA stem-loop-interacting RNA-binding protein, mitochondrial
