"MAG_ID","IMG.Genome.ID","Bin.Completeness","Bin.Contamination","Average.Coverage","Genome_size_Mbp","Ecosystem","Latitude","Longitude","Source","GTDB.Taxonomy.Lineage"
"3300014838_20",3300014838,95.51,1.26,22.22,4.161058,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.35,19.05,"Soil","Bacteria"
"3300014838_16",3300014838,98.6,2.57,14.59,6.378585,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.35,19.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; UBA8621"
"3300014838_30",3300014838,70.69,1.72,8.36,1.82471,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.35,19.05,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Caedibacterales"
"3300014839_30",3300014839,74.07,2.22,9.05,2.640955,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.35,19.05,"Soil","Bacteria; Armatimonadota; UBA5829"
"3300014839_37",3300014839,89.07,2.15,15.42,2.009144,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.35,19.05,"Soil","Bacteria; Omnitrophota; koll11; UBA10015; GCA-002753745"
"3300014839_38",3300014839,89.88,2.01,13.03,1.926939,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.35,19.05,"Soil","Archaea; Halobacterota; Methanomicrobia; Methanomicrobiales; Methanoregulaceae; Methanoregula"
"3300014839_21",3300014839,97.63,2.87,38.28,3.846113,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.35,19.05,"Soil","Bacteria; Spirochaetota; Spirochaetia; Treponematales; UBA8932"
"3300014861_1",3300014861,90.27,9.13,9.73,2.873551,"Environmental; Terrestrial; Soil; Floodplain; Unclassified",38.9225,-106.9514,"Soil","Bacteria; Bdellovibrionota; Bacteriovoracia; Bacteriovoracales; Bacteriovoracaceae"
"3300014881_2",3300014881,82.75,5.35,8.86,3.425574,"Environmental; Terrestrial; Soil; Floodplain; Unclassified",38.9229,-106.9516,"Soil","Bacteria; Nitrospirota; Nitrospiria; 2-01-FULL-66-17; 2-01-FULL-66-17; 2-01-FULL-66-17"
"3300015254_1",3300015254,71.46,0.9,6.78,3.47279,"Environmental; Terrestrial; Soil; Floodplain; Unclassified",38.9226,-106.9518,"Soil","Bacteria; Acidobacteriota; Blastocatellia; Pyrinomonadales; Pyrinomonadaceae"
"3300015256_2",3300015256,82.94,0,10.31,1.071349,"Environmental; Terrestrial; Soil; Floodplain; Unclassified",38.9226,-106.9518,"Soil","Archaea; Crenarchaeota; Nitrososphaeria; Nitrososphaerales; Nitrosopumilaceae; CSP1-1; GCA_001443365.1"
"3300017656_6",3300017656,86.89,4.26,9.24,1.392755,"Environmental; Terrestrial; Soil; Grasslands; Unclassified",39.7181,-123.6527,"Soil","Archaea; Crenarchaeota; Nitrososphaeria"
"3300017789_11",3300017789,80.72,8.75,10.89,2.755331,"Environmental; Terrestrial; Soil; Desert; Unclassified",-78.0586,163.6839,"Soil","Bacteria; Acidobacteriota; Thermoanaerobaculia"
"3300017925_6",3300017925,87.03,3.28,13.35,4.061569,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota_B; Syntrophorhabdia; Syntrophorhabdales; WCHB1-27"
"3300017925_10",3300017925,93.69,2.91,12.96,3.063695,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Crenarchaeota; Bathyarchaeia; 40CM-2-53-6; RBG-16-50-20; RBG-16-50-20"
"3300017925_12",3300017925,96.13,1.29,29.25,2.834916,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota; Syntrophia; Syntrophales; Smithellaceae; UBA4810; UBA4810 sp1"
"3300017925_13",3300017925,82.3,2.66,103.21,1.790049,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Halobacterota; Methanosarcinia; UBA590; UBA590; UBA590; GCA_002509385.1"
"3300017925_8",3300017925,89.68,2.9,37.76,3.382798,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota; BSN033; BSN033; UBA1163; UBA1163; GCA_002311635.1"
"3300017929_17",3300017929,92.82,2.56,26.21,3.066845,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Acidobacteriota; Aminicenantia; Aminicenantales; UBA4085"
"3300017929_15",3300017929,84.87,5.88,18.15,3.262621,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; UBP10; GR-WP33-30; UBA7539; UBA7539; UBA7539; GCA_002479255.1"
"3300017929_20",3300017929,96.7,0.99,19.55,2.217308,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Chloroflexota; Dehalococcoidia; GIF9; UBA5629; UBA1162; GCA_002311135.1"
"3300017929_26",3300017929,96.26,0,13.48,1.546494,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Crenarchaeota; Methanomethylicia; Methanomethyliales; Methanomethyliaceae"
"3300017929_13",3300017929,94.19,0,13.32,3.65499,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota; Desulfomonilia; UBA1062; UBA1062"
"3300017931_12",3300017931,90.97,10,50.14,4.072746,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota_B; Syntrophorhabdia; Syntrophorhabdales; WCHB1-27"
"3300017931_13",3300017931,89.67,2.56,13.03,3.715694,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Methylomirabilota; Methylomirabilia; Methylomirabilales; 2-02-FULL-66-22; 2-02-FULL-66-22"
"3300017931_18",3300017931,92.4,0.8,41.72,1.617938,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Thermoplasmatota; UBA184; UBA184; UBA184; UBA184; GCA_002503985.1"
"3300017931_16",3300017931,96.7,0.99,50.12,2.304207,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Chloroflexota; Dehalococcoidia; GIF9; UBA5629; UBA1162; GCA_002311135.1"
"3300017935_10",3300017935,98.28,8.35,11.78,3.895306,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota; Syntrophia; Syntrophales; Smithellaceae; UBA4810; UBA4810 sp1"
"3300017935_14",3300017935,82.56,0.91,6.97,1.97879,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Nitrospirota; RBG-16-64-22"
"3300017938_21",3300017938,96.76,3.88,129.9,1.646011,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Crenarchaeota; Nitrososphaeria; Nitrososphaerales; UBA141"
"3300017938_18",3300017938,98.24,0.65,15.59,2.521317,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Halobacterota; Methanomicrobia; Methanomicrobiales; Methanoregulaceae; Methanoregula"
"3300017938_25",3300017938,97.7,0.66,20.62,1.703745,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Halobacterota; Methanomicrobia; Methanomicrobiales; Methanoregulaceae"
"3300017938_12",3300017938,90.97,4.68,15.76,5.174602,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota; BSN033; BSN033; UBA1163; UBA1163"
"3300017938_20",3300017938,96.7,0.99,45.86,2.344955,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Chloroflexota; Dehalococcoidia; GIF9; UBA5629; UBA1162; GCA_002311135.1"
"3300017938_17",3300017938,93.68,3.42,18.74,3.097716,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Acidobacteriota; Aminicenantia; Aminicenantales; UBA4085"
"3300017938_15",3300017938,89.55,0.64,9.36,4.06747,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; envOPS12; CG2-30-58-95"
"3300017938_23",3300017938,94.72,0,9.76,1.748927,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Halobacterota; Methanomicrobia; Methanomicrobiales; Methanofollaceae"
"3300017938_31",3300017938,72.77,0,11.64,0.781309,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Patescibacteria; Berkelbacteria; UBA12157"
"3300017940_15",3300017940,79.99,0.36,11.59,3.060495,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota; Desulfomonilia; UBA1062; UBA1062"
"3300017940_18",3300017940,85.6,4.03,66.36,1.420487,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Crenarchaeota; Nitrososphaeria"
"3300017940_12",3300017940,89.6,9.45,9.61,4.283966,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Methylomirabilota; Methylomirabilia; Methylomirabilales; 2-02-FULL-66-22; 2-02-FULL-66-22"
"3300017940_14",3300017940,90.76,4.69,32.24,3.408986,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota_B; Syntrophorhabdia; Syntrophorhabdales; WCHB1-27"
"3300017940_17",3300017940,95.71,0.99,12.99,1.923112,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Chloroflexota; Dehalococcoidia; GIF9; UBA5629; UBA1162; GCA_002311135.1"
"3300017940_19",3300017940,88.8,3.2,107.98,1.486138,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Thermoplasmatota; UBA184; UBA184; UBA184; UBA184; GCA_002503985.1"
"3300017941_22",3300017941,95.31,1.94,68.77,1.499745,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Crenarchaeota; Nitrososphaeria; Nitrososphaerales; UBA141"
"3300017941_14",3300017941,93.68,2.62,20.22,2.880611,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Acidobacteriota; Aminicenantia; Aminicenantales; UBA4085"
"3300017941_28",3300017941,72.77,0,18.15,0.781349,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Patescibacteria; Berkelbacteria; UBA12157"
"3300017941_12",3300017941,87.41,8.03,27.43,3.429423,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Bacteroidota; UBA10030; UBA10030; UBA10030; UBA9647"
"3300017941_21",3300017941,92.4,3.2,26.51,1.676322,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Thermoplasmatota; UBA184; UBA184; UBA184; UBA184; GCA_002503985.1"
"3300017946_9",3300017946,73.08,2.3,9.06,2.004334,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Berkiellales; UBA6186; UBA6186"
"3300017946_5",3300017946,90.87,5.82,11.6,4.625594,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota; Syntrophobacteria; Syntrophobacterales; Syntrophobacteraceae"
"3300017946_10",3300017946,90.69,0.98,40.78,2.076369,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Halobacterota; Methanosarcinia; UBA590; UBA590; UBA590; GCA_002509385.1"
"3300017946_7",3300017946,96.45,0,17.95,3.270611,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota; Desulfobaccia; Desulfobaccales; 0-14-0-80-60-11; 0-14-0-80-60-11"
"3300017947_8",3300017947,75.85,1.96,10.31,1.889041,"Environmental; Terrestrial; Soil; Wetlands; Peat",4.2396,-73.2024,"Soil","Archaea; Halobacterota; Methanomicrobia; Methanomicrobiales; Methanoregulaceae; Methanoregula"
"3300017948_9",3300017948,72.21,5.63,6.94,1.754807,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Fibrobacterota; Chitinivibrionia; Chitinivibrionales"
"3300017959_11",3300017959,80.91,7.91,8.26,1.949567,"Environmental; Terrestrial; Soil; Wetlands; Peat",3.8381,-73.3194,"Soil","Bacteria; Nitrospirota; Thermodesulfovibrionia; Thermodesulfovibrionales; UBA9159"
"3300017961_13",3300017961,91.73,1.69,13.47,1.803014,"Environmental; Terrestrial; Soil; Wetlands; Peat",3.8381,-73.3194,"Soil","Archaea; Halobacterota; Methanosarcinia; UBA590; UBA590; UBA590"
"3300017972_12",3300017972,77.17,5.31,15.45,2.267798,"Environmental; Terrestrial; Soil; Wetlands; Peat",4.0627,-73.195,"Soil","Archaea; Halobacterota; Methanosarcinia; UBA590; UBA590"
"3300017972_8",3300017972,72.41,3.45,10.15,2.888775,"Environmental; Terrestrial; Soil; Wetlands; Peat",4.0627,-73.195,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Chromobacteriaceae; Aquitalea"
"3300017974_15",3300017974,73.39,9.94,6.35,1.88042,"Environmental; Terrestrial; Soil; Wetlands; Peat",3.8381,-73.3194,"Soil","Bacteria; Nitrospirota; Thermodesulfovibrionia; Thermodesulfovibrionales; UBA9159"
"3300017975_12",3300017975,78.34,1.47,7.49,1.568913,"Environmental; Terrestrial; Soil; Wetlands; Peat",4.0627,-73.195,"Soil","Archaea; Halobacterota; Methanosarcinia; UBA590; UBA590; UBA590"
"3300017988_17",3300017988,92.13,2.25,12.79,3.110587,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Bacteria; Spirochaetota; Brevinematia; Brevinematales; GWF1-51-8"
"3300017988_48",3300017988,75.03,0,129.59,0.693546,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Bacteria; Patescibacteria; Paceibacteria; UBA9983; Taylorbacteraceae"
"3300017988_23",3300017988,92.74,1.98,11.64,2.343495,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Bacteria; Chloroflexota; Dehalococcoidia; Dehalococcoidales; UBA3254"
"3300017988_24",3300017988,92.81,1.06,9.44,2.151755,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Archaea; Halobacterota; Methanosarcinia; Methanotrichales; Methanotrichaceae; UBA114"
"3300017988_12",3300017988,95.72,5.48,20.43,5.106177,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Bacteria; Acidobacteriota; Holophagae; Holophagales; Holophagaceae; Holophaga"
"3300017988_19",3300017988,87.57,8.58,9.53,3.000295,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Bacteria; Elusimicrobiota; Elusimicrobia; 2-01-FULL-59-12; 2-01-FULL-59-12"
"3300017988_25",3300017988,82.26,2.25,14.55,1.974785,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Bacteria; Verrucomicrobiota; Verrucomicrobiae"
"3300017988_26",3300017988,89.3,0.44,18.63,1.945441,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Micavibrionales"
"3300017996_13",3300017996,78.79,0.7,87.92,1.907277,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Halobacterota; Methanosarcinia; UBA590; UBA590; UBA590; GCA_002509385.1"
"3300017996_11",3300017996,95.48,1.34,14.21,2.896458,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota; Syntrophia; Syntrophales; Smithellaceae; UBA4810; UBA4810 sp1"
"3300017998_22",3300017998,85.49,0,8.14,1.982012,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Firmicutes_B; Syntrophomonadia; Thermacetogeniales"
"3300017998_30",3300017998,72.77,0,17.74,0.780599,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Patescibacteria; Berkelbacteria; UBA12157"
"3300017998_19",3300017998,71.67,5.13,6.77,2.098145,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Acidobacteriota; Aminicenantia; Aminicenantales; UBA4085"
"3300017998_12",3300017998,81.23,5.98,11.58,4.181763,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Acidobacteriota; UBA6911; UBA6911; UBA6911"
"3300017998_33",3300017998,74.43,0,8.96,0.626378,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Patescibacteria; Paceibacteria; UBA9983; Taylorbacteraceae; C7867-002"
"3300017998_26",3300017998,97.25,2.91,64.54,1.589874,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Crenarchaeota; Nitrososphaeria; Nitrososphaerales; UBA141"
"3300017998_16",3300017998,78.67,3.55,13.01,3.276924,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Bacteroidota; UBA10030; UBA10030; UBA10030; UBA9647"
"3300017998_25",3300017998,98,1.6,15.91,1.795207,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Thermoplasmatota; UBA184; UBA184; UBA184; UBA184; GCA_002503985.1"
"3300017998_18",3300017998,92.24,2.59,20.91,2.845837,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; 20CM-4-69-9; 20CM-4-69-9"
"3300018002_8",3300018002,79.24,6.47,12.04,2.614548,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Crenarchaeota; Bathyarchaeia; B26-1; UBA233"
"3300018002_14",3300018002,84.4,4.8,238.15,1.437572,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Thermoplasmatota; UBA184; UBA184; UBA184; UBA184; GCA_002503985.1"
"3300018002_12",3300018002,79.25,8.87,7.49,2.456498,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota; Syntrophia; Syntrophales; Smithellaceae; UBA4810; UBA4810 sp1"
"3300018003_5",3300018003,94.55,8.91,12.1,6.021841,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Chloroflexota; UBA5177"
"3300018003_6",3300018003,94.84,4.19,52.01,5.168746,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota; BSN033; BSN033; UBA1163; UBA1163; GCA_002311635.1"
"3300018004_19",3300018004,96.7,0.99,60.64,2.222523,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Chloroflexota; Dehalococcoidia; GIF9; UBA5629; UBA1162; GCA_002311135.1"
"3300018004_16",3300018004,71.4,0,11,2.650688,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota; Desulfomonilia; UBA1062; UBA1062"
"3300018004_18",3300018004,87.72,3.23,36.86,2.58071,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota; Desulfobaccia; Desulfobaccales; 0-14-0-80-60-11; 0-14-0-80-60-11"
"3300018004_20",3300018004,84.11,1.4,12.61,1.074512,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Crenarchaeota; Methanomethylicia; Methanomethyliales; Methanomethyliaceae"
"3300018004_15",3300018004,93.68,3.42,13.07,3.063689,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Acidobacteriota; Aminicenantia; Aminicenantales; UBA4085"
"3300018005_9",3300018005,94.5,2.75,134.48,4.507282,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Bacteroidota; UBA10030; UBA10030; UBA10030"
"3300018005_37",3300018005,73.76,0,21.86,0.796397,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Patescibacteria; Berkelbacteria; UBA12157"
"3300018005_18",3300018005,94.86,0.93,10.46,2.710625,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Crenarchaeota; Bathyarchaeia; TCS64; TCS64; UBA8941"
"3300018005_21",3300018005,94.52,5.94,17.61,2.264845,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Chloroflexota; Dehalococcoidia; GIF9; UBA5620; 9FT-COMBO-48-23"
"3300018005_23",3300018005,99.67,0.65,85.73,1.949984,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Halobacterota; Methanomicrobia; Methanomicrobiales; Methanofollaceae"
"3300018005_26",3300018005,97.25,4.37,116.79,1.737235,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Crenarchaeota; Nitrososphaeria"
"3300018005_16",3300018005,86.13,4.44,15.55,3.224956,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; UBP10; GR-WP33-30; UTPRO1"
"3300018005_25",3300018005,98,1.6,9.65,1.70932,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Thermoplasmatota; Thermoplasmata_A"
"3300018008_10",3300018008,87.62,1.18,7.47,2.511969,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota; Syntrophia; Syntrophales; Smithellaceae; UBA4810; UBA4810 sp1"
"3300018008_11",3300018008,90.69,1.31,80.29,1.887015,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Halobacterota; Methanosarcinia; UBA590; UBA590; UBA590; GCA_002509385.1"
"3300018008_7",3300018008,95.48,2.9,15.29,4.724849,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota; BSN033; BSN033; UBA1163; UBA1163; GCA_002311635.1"
"3300018008_13",3300018008,80.86,4.07,8.26,1.799152,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Chloroflexota; Dehalococcoidia; Dehalococcoidales; UBA3254"
"3300018008_14",3300018008,86.8,0.8,136.09,1.400097,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Archaea; Thermoplasmatota; UBA184; UBA184; UBA184; UBA184; GCA_002503985.1"
"3300018009_9",3300018009,85.73,2.96,12.61,3.805144,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.5028,-93.4828,"Soil","Bacteria; Desulfobacterota_B; Syntrophorhabdia; Syntrophorhabdales; WCHB1-27"
